user_id,num_filled_feature,birthday,education_classes_id,education_concentration_id,education_degree_id,education_school_id,education_type,education_with_id,education_year_id,first_name,gender,hometown_id,languages_id,last_name,locale,location_id,middle_name,name,political,religion,work_employer_id,work_end_date,work_from_id,work_location_id,work_position_id,work_projects_id,work_start_date,work_with_id
0-253,3,,,,,,53.0,,,,77.0,,,,127.0,,,,,,,,,,,,,
0-254,13,,,14.0,,50.0,54.0,,71.0,,78.0,,,124.0,127.0,138.0,,,,,152.0,173.0,,183.0,190.0,,216.0,
0-255,4,,,,,35.0,55.0,,,,78.0,,,,127.0,,,,,,,,,,,,,
0-256,6,,,,,38.0,55.0,,68.0,,77.0,,101.0,,127.0,,,,,,,,,,,,,
0-257,11,7.0,,14.0,,50.0,55.0,,63.0,,77.0,,,,127.0,138.0,,,,,,,,187.0,199.0,,216.0,
0-258,13,,10.0,14.0,,50.0,55.0,,63.0,,78.0,,92.0,,127.0,,,,,,154.0,171.0,,179.0,191.0,,216.0,
0-259,2,,,,,,,,,,78.0,,,,126.0,,,,,,,,,,,,,
0-260,2,,,,,,,,,,78.0,,,,127.0,,,,,,,,,,,,,
0-261,10,,,,,50.0,55.0,,65.0,,78.0,83.0,100.0,,127.0,138.0,,,,,,173.0,,,,,216.0,
0-262,2,,,,,,,,,,78.0,,,,126.0,,,,,,,,,,,,,
0-263,9,,,,,45.0,55.0,,62.0,,78.0,88.0,101.0,122.0,127.0,,,,,,,,,,,,201.0,
0-264,2,,,,,,,,,,77.0,,,,127.0,,,,,,,,,,,,,
0-265,12,7.0,,,,50.0,55.0,,65.0,75.0,78.0,,101.0,,127.0,138.0,,,,,149.0,,,185.0,,,219.0,
0-266,11,3.0,,14.0,22.0,50.0,54.0,,66.0,,78.0,,90.0,,,138.0,,,,,,,,,200.0,,216.0,
0-267,4,,,,,,55.0,,68.0,,78.0,,,,127.0,,,,,,,,,,,,,
0-268,4,,,,,50.0,53.0,,,,78.0,,,,127.0,,,,,,,,,,,,,
0-269,13,,,14.0,23.0,52.0,55.0,,72.0,,77.0,,,,127.0,128.0,,,,,156.0,174.0,,182.0,188.0,,217.0,
0-270,3,,,,,,,,,,77.0,,,113.0,127.0,,,,,,,,,,,,,
0-271,12,,,14.0,,50.0,55.0,,59.0,,78.0,,100.0,,127.0,138.0,,,,,158.0,173.0,,185.0,,,217.0,
0-272,6,,,14.0,,52.0,55.0,,,,,,,,127.0,,,,,,,160.0,,,,,201.0,
0-273,6,4.0,,,,36.0,55.0,,62.0,,77.0,,,,127.0,,,,,,,,,,,,,
0-274,12,7.0,,14.0,,50.0,55.0,,65.0,,78.0,,92.0,,127.0,138.0,,,,,,169.0,,185.0,,,214.0,
0-275,2,,,,,,,,,,78.0,,,,127.0,,,,,,,,,,,,,
0-276,12,6.0,,14.0,,50.0,55.0,,65.0,,78.0,,101.0,,127.0,,,,,,158.0,173.0,,,199.0,,216.0,
0-277,3,,,,,,,,,,78.0,,,,127.0,138.0,,,,,,,,,,,,
0-278,10,,,,,45.0,55.0,,,73.0,77.0,80.0,,104.0,127.0,137.0,,,,,,160.0,,,,,201.0,
0-279,4,,,,,,55.0,,,,77.0,81.0,,,127.0,,,,,,,,,,,,,
0-280,2,,,,,,,,,,78.0,,,,127.0,,,,,,,,,,,,,
0-281,11,6.0,,,,,55.0,,58.0,,78.0,,92.0,,127.0,,,,,,149.0,168.0,,179.0,189.0,,210.0,
0-282,3,,,,,,53.0,,,,78.0,,,,126.0,,,,,,,,,,,,,
0-283,10,,,14.0,21.0,33.0,55.0,,66.0,,78.0,,100.0,,127.0,,,,,,149.0,,,,,,218.0,
0-284,2,,,,,,,,,,78.0,,,,127.0,,,,,,,,,,,,,
0-285,14,,,14.0,,50.0,55.0,,65.0,,78.0,84.0,92.0,,127.0,138.0,,,,,159.0,173.0,,185.0,192.0,,221.0,
0-286,2,,,,,,,,,,78.0,,,,127.0,,,,,,,,,,,,,
0-287,2,,,,,,,,,,77.0,,,,127.0,,,,,,,,,,,,,
0-288,7,,,14.0,,50.0,55.0,,65.0,,78.0,,,,127.0,136.0,,,,,,,,,,,,
0-289,6,,,,,39.0,55.0,,72.0,,78.0,,,,127.0,,,,,,,160.0,,,,,,
0-290,6,,,14.0,,50.0,55.0,,,,78.0,,,,127.0,132.0,,,,,,,,,,,,
0-291,13,6.0,,14.0,,50.0,55.0,,69.0,,78.0,,,,127.0,129.0,,,,,152.0,169.0,,184.0,191.0,,211.0,
0-292,2,,,,,,,,,,77.0,,,,127.0,,,,,,,,,,,,,
0-293,5,6.0,,,,,55.0,,,,78.0,,,,127.0,,,,,,,,,,,,219.0,
0-294,2,,,,,,,,,,78.0,,,,127.0,,,,,,,,,,,,,
0-295,13,7.0,10.0,14.0,,50.0,55.0,,63.0,76.0,78.0,,,,127.0,132.0,,,,,158.0,,,185.0,193.0,,,
0-296,8,,,,,45.0,55.0,,60.0,,77.0,88.0,,122.0,127.0,,,,,,,160.0,,,,,,
0-297,10,,,,,50.0,55.0,,65.0,,78.0,,,,127.0,,,,,,148.0,175.0,,179.0,195.0,,215.0,
0-298,10,6.0,,,,,53.0,,69.0,,77.0,,,,127.0,,,,,,158.0,173.0,,185.0,193.0,,210.0,
0-299,7,,,19.0,,50.0,54.0,,66.0,,78.0,,,,127.0,132.0,,,,,,,,,,,,
0-300,10,,,,,51.0,55.0,,71.0,,77.0,79.0,,121.0,127.0,138.0,,,,,,160.0,,,,,201.0,
0-301,5,,,,,50.0,55.0,,64.0,,77.0,,,,127.0,,,,,,,,,,,,,
0-302,5,,,,,50.0,54.0,,61.0,,77.0,,,,127.0,,,,,,,,,,,,,
0-303,2,,,,,,,,,,77.0,,,,127.0,,,,,,,,,,,,,
0-304,3,,,,,,,,,,77.0,,,123.0,127.0,,,,,,,,,,,,,
0-305,2,,,,,,,,,,78.0,,,,127.0,,,,,,,,,,,,,
0-306,2,,,,,,,,,,78.0,,,,127.0,,,,,,,,,,,,,
0-307,11,1.0,,14.0,,,54.0,,64.0,,78.0,,92.0,,127.0,129.0,,,,,153.0,,,176.0,,,217.0,
0-308,8,,,17.0,,50.0,55.0,,64.0,,78.0,82.0,,,127.0,132.0,,,,,,,,,,,,
0-309,4,,,,,,54.0,,66.0,,77.0,,,,127.0,,,,,,,,,,,,,
0-310,4,,,,,,,,,,77.0,81.0,,,127.0,139.0,,,,,,,,,,,,
0-311,2,,,,,,,,,,78.0,,,,127.0,,,,,,,,,,,,,
0-312,3,,,,,,,,,,78.0,,,108.0,127.0,,,,,,,,,,,,,
0-313,11,,8.0,,,50.0,55.0,,59.0,,78.0,,92.0,117.0,127.0,138.0,,,,,143.0,,,,,,,223.0
0-314,12,7.0,,14.0,,50.0,55.0,,65.0,,78.0,,99.0,,127.0,138.0,,,,,,173.0,,,200.0,,217.0,
0-315,6,,,,,,,,,,77.0,82.0,101.0,112.0,127.0,134.0,,,,,,,,,,,,
0-316,3,,,,,,,,,,77.0,,,,127.0,138.0,,,,,,,,,,,,
0-317,9,,,,,50.0,54.0,,66.0,,78.0,,98.0,,127.0,132.0,,,,,,160.0,,,,,203.0,
0-318,8,7.0,,,,50.0,55.0,,65.0,,78.0,,102.0,,127.0,138.0,,,,,,,,,,,,
0-319,6,,,,,35.0,55.0,,69.0,,77.0,,,,127.0,136.0,,,,,,,,,,,,
0-320,10,,,14.0,22.0,51.0,55.0,,57.0,,78.0,,101.0,,127.0,131.0,,,,,,160.0,,,,,,
0-321,2,,,,,,,,,,78.0,,,,127.0,,,,,,,,,,,,,
0-322,3,,,,,,,,,,77.0,,,112.0,127.0,,,,,,,,,,,,,
0-323,14,6.0,,14.0,,50.0,55.0,,65.0,,78.0,,102.0,,126.0,132.0,,,,,159.0,173.0,,184.0,188.0,,216.0,
0-324,3,,,,,,,,,,78.0,,,,125.0,129.0,,,,,,,,,,,,
0-325,2,,,,,,,,,,78.0,,,,127.0,,,,,,,,,,,,,
0-326,11,,,,,42.0,55.0,,,,78.0,81.0,,105.0,127.0,133.0,,,,,146.0,160.0,,176.0,,,201.0,
0-327,3,,,,,,,,,,77.0,,,115.0,127.0,,,,,,,,,,,,,
0-328,8,4.0,,,,50.0,55.0,,,76.0,78.0,,,,127.0,134.0,,,,,,,,179.0,,,,
0-329,2,,,,,,,,,,78.0,,,,127.0,,,,,,,,,,,,,
0-330,13,4.0,,19.0,22.0,50.0,55.0,,71.0,,77.0,,,,127.0,132.0,,,,,,169.0,,183.0,190.0,,210.0,
0-331,14,6.0,,18.0,,50.0,54.0,,69.0,,78.0,,100.0,,126.0,132.0,,,,,157.0,171.0,,185.0,198.0,,216.0,
0-332,12,6.0,,14.0,,50.0,55.0,,69.0,,78.0,,,,127.0,,,,,,152.0,169.0,,182.0,198.0,,219.0,
0-333,4,,,,,47.0,55.0,,,,77.0,,,,127.0,,,,,,,,,,,,,
0-334,8,,,,,50.0,55.0,,65.0,,77.0,,94.0,106.0,127.0,139.0,,,,,,,,,,,,
0-335,8,2.0,,18.0,,52.0,55.0,,59.0,,78.0,,,,127.0,133.0,,,,,,,,,,,,
0-336,6,2.0,,,,50.0,55.0,,61.0,,77.0,,,,127.0,,,,,,,,,,,,,
0-337,2,,,,,,,,,,77.0,,,,127.0,,,,,,,,,,,,,
0-338,5,,,,,50.0,55.0,,,,77.0,,,,127.0,,,,,,,,,,,,201.0,
0-339,14,6.0,,13.0,,50.0,55.0,,72.0,,78.0,86.0,98.0,106.0,,134.0,,,,,145.0,171.0,,185.0,,,220.0,
0-340,7,,,,,50.0,55.0,,,,77.0,,,,127.0,,,,,,149.0,171.0,,,,,208.0,
0-341,7,6.0,,,,50.0,55.0,,65.0,,77.0,,,,127.0,132.0,,,,,,,,,,,,
0-342,8,,,,,50.0,55.0,,59.0,75.0,78.0,89.0,,,127.0,138.0,,,,,,,,,,,,
0-343,5,1.0,,,,,,,,,78.0,81.0,,120.0,127.0,,,,,,,,,,,,,
0-344,7,,,,,50.0,55.0,,63.0,,78.0,,,,127.0,138.0,,,,,158.0,,,,,,,
0-345,8,,,,,50.0,53.0,,59.0,,77.0,84.0,,110.0,127.0,132.0,,,,,,,,,,,,
0-346,14,2.0,,14.0,21.0,50.0,55.0,,71.0,,78.0,79.0,102.0,121.0,127.0,138.0,,,,,,,,179.0,,,208.0,
0-347,9,,,14.0,,50.0,53.0,,59.0,,78.0,,92.0,116.0,127.0,132.0,,,,,,,,,,,,
107-896,9,7.0,,43.0,,216.0,222.0,,235.0,,265.0,,,334.0,349.0,,,,,,437.0,,,,,,,
107-897,3,,,,,,,,,,264.0,,,332.0,348.0,,,,,,,,,,,,,
107-898,8,,,,,104.0,222.0,,234.0,,265.0,273.0,294.0,326.0,348.0,,,,,,,,,,,,,
107-899,3,,,,,,,,,,264.0,,,333.0,348.0,,,,,,,,,,,,,
107-900,14,,,26.0,75.0,219.0,221.0,,237.0,,265.0,273.0,,336.0,348.0,367.0,,,,,434.0,442.0,,,515.0,,528.0,
107-901,3,,,,,,,,,,265.0,,,,348.0,372.0,,,,,,,,,,,,
107-902,7,7.0,,,,216.0,222.0,,235.0,,265.0,,,324.0,348.0,,,,,,,,,,,,,
107-903,2,,,,,,,,,,265.0,,,,348.0,,,,,,,,,,,,,
107-904,6,,,,,217.0,222.0,,238.0,,265.0,,,,348.0,350.0,,,,,,,,,,,,
107-905,6,,,,,217.0,220.0,,239.0,,265.0,,,305.0,348.0,,,,,,,,,,,,,
107-906,6,,,,,,,,,,265.0,273.0,296.0,307.0,348.0,370.0,,,,,,,,,,,,
107-907,3,,,,,,,,,,264.0,268.0,,,348.0,,,,,,,,,,,,,
107-908,10,,,44.0,80.0,219.0,222.0,,235.0,,264.0,278.0,292.0,,348.0,367.0,,,,,,,,,,,,
107-909,11,,,58.0,79.0,189.0,222.0,,242.0,,265.0,,,,348.0,,,,,,403.0,464.0,,482.0,,,569.0,
107-910,2,,,,,,,,,,264.0,,,,348.0,,,,,,,,,,,,,
107-911,3,,,,,,,,,,264.0,,,322.0,348.0,,,,,,,,,,,,,
107-912,2,,,,,,,,,,265.0,,,,348.0,,,,,,,,,,,,,
107-913,15,,,23.0,80.0,107.0,222.0,,247.0,,265.0,273.0,294.0,336.0,348.0,369.0,,,,,428.0,466.0,,489.0,,,561.0,
107-914,12,7.0,,38.0,,217.0,222.0,,239.0,,265.0,281.0,294.0,,348.0,351.0,,,,,,,,,500.0,,548.0,
107-915,12,7.0,,27.0,86.0,217.0,222.0,,242.0,,265.0,281.0,,,348.0,350.0,,,,,,466.0,,,,,568.0,
107-916,7,8.0,,,,219.0,222.0,,239.0,,264.0,,,316.0,348.0,,,,,,,,,,,,,
107-917,15,8.0,,44.0,,218.0,222.0,,,,265.0,273.0,294.0,341.0,348.0,361.0,,,,,429.0,461.0,,482.0,514.0,,563.0,
107-918,4,,,,,,221.0,,,,264.0,,,,348.0,,,,,,,,,,515.0,,,
107-919,9,9.0,,33.0,,201.0,222.0,,242.0,,264.0,,,340.0,349.0,,,,,,,,,,,,528.0,
107-920,6,,,44.0,,219.0,222.0,,239.0,,264.0,,,,348.0,,,,,,,,,,,,,
107-921,12,7.0,,31.0,,219.0,222.0,,239.0,,265.0,273.0,,326.0,348.0,367.0,,,,,,464.0,,,,,560.0,
107-922,6,,,,,219.0,222.0,,247.0,,265.0,,,311.0,348.0,,,,,,,,,,,,,
107-923,2,,,,,,,,,,264.0,,,,347.0,,,,,,,,,,,,,
107-924,10,9.0,,52.0,,141.0,222.0,,238.0,,265.0,,297.0,305.0,348.0,370.0,,,,,,,,,,,,
107-925,9,5.0,,61.0,79.0,219.0,222.0,,245.0,,264.0,,,338.0,348.0,,,,,,,,,,,,,
107-926,4,,,,,,,,,,265.0,,,,348.0,,,,,,421.0,,,,,,528.0,
107-927,3,,,,,,,,,,265.0,,,326.0,348.0,,,,,,,,,,,,,
107-928,13,1.0,,23.0,80.0,,221.0,,233.0,,265.0,,,,348.0,359.0,,,,,428.0,469.0,,478.0,498.0,,548.0,
107-929,2,,,,,,,,,,265.0,,,,348.0,,,,,,,,,,,,,
107-930,16,5.0,,68.0,80.0,217.0,222.0,,237.0,,265.0,268.0,294.0,309.0,348.0,350.0,,,,,,466.0,,493.0,513.0,,570.0,
107-931,10,5.0,,73.0,75.0,191.0,222.0,,247.0,,265.0,273.0,294.0,,349.0,,,,,,,,,,,,,
107-932,14,9.0,,,,219.0,222.0,,238.0,,265.0,273.0,294.0,,348.0,364.0,,,,,410.0,469.0,,487.0,515.0,,570.0,
107-933,9,9.0,,47.0,,104.0,222.0,,237.0,,264.0,273.0,,,349.0,361.0,,,,,,,,,,,,
107-934,12,8.0,,31.0,87.0,219.0,222.0,,239.0,255.0,265.0,268.0,,322.0,348.0,361.0,,,,,,,,,,,,
107-935,10,,,26.0,,183.0,222.0,,242.0,,265.0,273.0,294.0,326.0,347.0,370.0,,,,,,,,,,,,
107-936,7,,,,,217.0,221.0,,245.0,,265.0,,,326.0,348.0,361.0,,,,,,,,,,,,
107-937,8,,,31.0,,,222.0,,233.0,,264.0,,294.0,326.0,349.0,361.0,,,,,,,,,,,,
107-938,2,,,,,,,,,,264.0,,,,348.0,,,,,,,,,,,,,
107-939,14,3.0,,,82.0,154.0,222.0,,247.0,,265.0,273.0,294.0,,349.0,357.0,,,,,,467.0,,480.0,509.0,,571.0,
107-940,12,7.0,,,,216.0,220.0,,241.0,,265.0,273.0,,326.0,349.0,361.0,,,,,393.0,462.0,,,,,564.0,
107-941,7,,,,,,222.0,,226.0,,264.0,,294.0,322.0,349.0,361.0,,,,,,,,,,,,
107-942,11,9.0,,26.0,,202.0,222.0,,247.0,263.0,265.0,273.0,294.0,,349.0,361.0,,,,,,,,,,,,
107-943,6,3.0,,,,99.0,220.0,,,,265.0,,,333.0,349.0,,,,,,,,,,,,,
107-944,12,9.0,,46.0,,138.0,222.0,,239.0,,265.0,,294.0,318.0,349.0,361.0,,,,,387.0,,,,,,556.0,
107-945,8,,,,,94.0,222.0,,226.0,,265.0,,,,349.0,,,,,,408.0,442.0,,,,,528.0,
107-946,8,,,29.0,,219.0,221.0,,247.0,,264.0,,,320.0,348.0,362.0,,,,,,,,,,,,
107-947,13,7.0,,20.0,80.0,219.0,222.0,,239.0,,264.0,273.0,,330.0,348.0,359.0,,,,,,469.0,,,,,571.0,
107-948,9,,,36.0,,201.0,221.0,,237.0,,265.0,,,322.0,349.0,350.0,,,,,,461.0,,,,,,
107-949,7,3.0,,23.0,,102.0,222.0,,246.0,,265.0,,,,349.0,,,,,,,,,,,,,
107-950,12,6.0,,,80.0,219.0,222.0,,238.0,,265.0,282.0,292.0,339.0,348.0,367.0,,,,,,,,490.0,,,,
107-951,9,,,23.0,79.0,219.0,222.0,,239.0,,265.0,,,,348.0,,,,,,441.0,,,,,,558.0,
107-952,7,7.0,,,,219.0,222.0,,239.0,,265.0,,,322.0,348.0,,,,,,,,,,,,,
107-953,10,9.0,,31.0,,219.0,222.0,,247.0,,264.0,273.0,,306.0,348.0,361.0,,,,,,,,,,,,
107-954,11,9.0,,26.0,,110.0,222.0,,237.0,,264.0,273.0,297.0,333.0,,361.0,,,,,416.0,,,,,,,
107-955,6,,,,,,,,,,265.0,,,,348.0,,,,,,428.0,451.0,,483.0,,,547.0,
107-956,5,5.0,,,,217.0,222.0,,,,265.0,,,,348.0,,,,,,,,,,,,,
107-957,8,8.0,,,,191.0,222.0,,235.0,,265.0,,,328.0,349.0,,,,,,413.0,,,,,,,
107-958,2,,,,,,,,,,265.0,,,,348.0,,,,,,,,,,,,,
107-959,6,11.0,,70.0,,,220.0,,241.0,,264.0,,,,348.0,,,,,,,,,,,,,
107-960,10,,,,,219.0,222.0,,236.0,,265.0,,,322.0,348.0,367.0,,,,,,,,480.0,515.0,,568.0,
107-961,11,,,23.0,88.0,219.0,222.0,,238.0,,265.0,,,326.0,348.0,,,,,,,447.0,,486.0,,,549.0,
107-962,8,8.0,,26.0,,217.0,222.0,,242.0,,265.0,273.0,,,348.0,,,,,,,,,,,,,
107-963,14,,,32.0,86.0,217.0,222.0,,237.0,,265.0,,288.0,,348.0,,,,,,429.0,469.0,,486.0,502.0,527.0,572.0,
107-964,9,,,,,186.0,222.0,,238.0,,265.0,,,313.0,348.0,,,,,,397.0,450.0,,,516.0,,,
107-965,9,,,,,155.0,222.0,,247.0,,264.0,283.0,288.0,322.0,349.0,373.0,,,,,,,,,,,,
107-966,13,8.0,,54.0,,219.0,222.0,,237.0,258.0,265.0,,,299.0,348.0,361.0,,,,,,465.0,,480.0,,,542.0,
107-967,4,,,,,,,,,261.0,264.0,,,326.0,348.0,,,,,,,,,,,,,
107-968,10,,,18.0,80.0,200.0,222.0,,238.0,,265.0,273.0,,320.0,348.0,,,,,,387.0,,,,,,,
107-969,3,,,,,,,,,263.0,265.0,,,,349.0,,,,,,,,,,,,,
107-970,10,4.0,,,,219.0,221.0,,234.0,,265.0,,,339.0,348.0,367.0,,,,,441.0,,,,,,555.0,
107-971,7,9.0,,,,208.0,222.0,,237.0,,265.0,,,326.0,349.0,,,,,,,,,,,,,
107-972,3,,,,,,,,,,264.0,,,326.0,348.0,,,,,,,,,,,,,
107-973,3,,,,,,,,,,265.0,,,329.0,348.0,,,,,,,,,,,,,
107-974,5,9.0,,,,,222.0,,,,264.0,,,313.0,349.0,,,,,,,,,,,,,
107-975,8,7.0,,,,216.0,222.0,,235.0,,265.0,,,322.0,349.0,,,,,,416.0,,,,,,,
107-976,9,,,41.0,,217.0,222.0,,239.0,,265.0,273.0,,333.0,348.0,350.0,,,,,,,,,,,,
107-977,6,12.0,,46.0,,102.0,220.0,,,,265.0,,,,349.0,,,,,,,,,,,,,
107-978,12,7.0,,72.0,,219.0,222.0,,239.0,,265.0,,294.0,322.0,348.0,361.0,,,,,,,,,494.0,,555.0,
107-979,13,,,31.0,,120.0,222.0,,239.0,,265.0,,,333.0,348.0,362.0,,,,,391.0,456.0,,491.0,515.0,,559.0,
107-980,11,,,69.0,,219.0,222.0,,239.0,253.0,265.0,,297.0,333.0,348.0,361.0,,,,,409.0,,,,,,,
107-981,7,7.0,,,,216.0,222.0,,247.0,,265.0,,,324.0,349.0,,,,,,,,,,,,,
107-982,3,,,,,,,,,,264.0,,,333.0,348.0,,,,,,,,,,,,,
107-983,2,,,,,,,,,,264.0,,,,348.0,,,,,,,,,,,,,
107-984,6,8.0,,,,,222.0,,232.0,,265.0,,,,349.0,,,,,,,,,,,,572.0,
107-985,3,,,,,,222.0,,,,265.0,,,,349.0,,,,,,,,,,,,,
107-986,8,13.0,,23.0,,104.0,222.0,,,,265.0,,,331.0,349.0,373.0,,,,,,,,,,,,
107-987,13,,,58.0,,189.0,222.0,,239.0,,265.0,,290.0,,348.0,372.0,,,,,429.0,456.0,,485.0,508.0,,560.0,
107-988,6,7.0,,,,155.0,222.0,,235.0,,265.0,,,,348.0,,,,,,,,,,,,,
107-989,9,7.0,,19.0,,155.0,222.0,,233.0,,264.0,,,336.0,349.0,361.0,,,,,,,,,,,,
107-990,2,,,,,,,,,,265.0,,,,348.0,,,,,,,,,,,,,
107-991,1,,,,,,,,,,,,,,348.0,,,,,,,,,,,,,
107-992,15,,,34.0,,213.0,222.0,,237.0,,265.0,,288.0,,348.0,372.0,,,,,429.0,468.0,,474.0,513.0,519.0,542.0,574.0
107-993,8,,,,,219.0,222.0,,239.0,,264.0,273.0,,322.0,348.0,361.0,,,,,,,,,,,,
107-994,10,7.0,,,,203.0,222.0,,247.0,,264.0,273.0,294.0,337.0,348.0,370.0,,,,,,,,,,,,
107-995,10,10.0,,28.0,,219.0,222.0,,238.0,,265.0,273.0,,322.0,348.0,,383.0,,,,,,,,,,,
107-996,2,,,,,,,,,,265.0,,,,348.0,,,,,,,,,,,,,
107-997,8,9.0,,42.0,,219.0,222.0,,238.0,,265.0,,,322.0,348.0,,,,,,,,,,,,,
107-998,8,9.0,,,,219.0,222.0,,229.0,,265.0,,288.0,,348.0,367.0,,,,,,,,,,,,
107-999,6,,,,,172.0,222.0,,242.0,,264.0,,,333.0,347.0,,,,,,,,,,,,,
107-1000,8,,,,,,222.0,,229.0,,264.0,273.0,297.0,326.0,349.0,361.0,,,,,,,,,,,,
107-1001,10,10.0,,31.0,,217.0,222.0,,238.0,,264.0,,,322.0,347.0,,,,,,,467.0,,,,,567.0,
107-1002,2,,,,,,,,,,264.0,,,,348.0,,,,,,,,,,,,,
107-1003,10,,,73.0,,219.0,222.0,,247.0,,265.0,,,326.0,348.0,367.0,,,,,,,,481.0,,,571.0,
107-1004,9,,,,,219.0,222.0,,245.0,,264.0,,,337.0,348.0,362.0,,,,,,467.0,,,,,564.0,
107-1005,9,4.0,,,,186.0,222.0,,233.0,,265.0,,,322.0,349.0,,,,,,397.0,,,,,,528.0,
107-1006,8,8.0,,17.0,,219.0,222.0,,247.0,,265.0,,,,348.0,367.0,,,,,,,,,,,,
107-1007,7,8.0,,,,110.0,222.0,,242.0,,265.0,,,341.0,348.0,,,,,,,,,,,,,
107-1008,13,9.0,,31.0,,219.0,222.0,,247.0,,265.0,,292.0,,348.0,351.0,,,,,441.0,,,474.0,502.0,,528.0,
107-1009,7,7.0,,,,155.0,222.0,,,262.0,264.0,,,345.0,349.0,,,,,,,,,,,,,
107-1010,6,,,,,,,,,,265.0,281.0,294.0,321.0,349.0,361.0,,,,,,,,,,,,
107-1011,9,,,52.0,,217.0,220.0,,,,265.0,,,326.0,348.0,,,,,,387.0,,,,502.0,,565.0,
107-1012,3,,,,,,,,,,264.0,,,336.0,348.0,,,,,,,,,,,,,
107-1013,3,,,,,,,,,,265.0,,,324.0,348.0,,,,,,,,,,,,,
107-1014,9,,,,,155.0,222.0,,247.0,,265.0,273.0,,306.0,349.0,361.0,,,,,,,,,,,563.0,
107-1015,8,7.0,,,,155.0,222.0,,235.0,,265.0,,,322.0,349.0,361.0,,,,,,,,,,,,
107-1016,11,8.0,,45.0,,,222.0,,241.0,252.0,265.0,,,,348.0,,,,,,391.0,457.0,,482.0,,,555.0,
107-1017,2,,,,,,,,,,264.0,,,,348.0,,,,,,,,,,,,,
107-1018,9,9.0,,,,202.0,222.0,,239.0,,264.0,273.0,294.0,,349.0,,,,,,399.0,,,,,,,
107-1019,12,7.0,,23.0,75.0,155.0,222.0,,247.0,,265.0,283.0,297.0,326.0,349.0,,,,,,,,,,,,548.0,
107-1020,9,8.0,,,,191.0,222.0,,242.0,,265.0,,,307.0,349.0,361.0,,,,,414.0,,,,,,,
107-1021,9,7.0,,74.0,,174.0,222.0,,239.0,,265.0,,,300.0,349.0,373.0,,,,,,,,,,,,
107-1022,7,6.0,,,,155.0,222.0,,239.0,,265.0,,,322.0,349.0,,,,,,,,,,,,,
107-1023,14,15.0,,44.0,,219.0,222.0,,242.0,,264.0,278.0,288.0,,348.0,360.0,,,,,,458.0,,479.0,502.0,,570.0,
107-1024,5,9.0,,,,,,,,257.0,264.0,,,306.0,348.0,,,,,,,,,,,,,
107-1025,11,,,20.0,80.0,217.0,222.0,,240.0,,265.0,273.0,294.0,323.0,348.0,350.0,,,,,,,,,,,,
107-1026,15,8.0,,34.0,,219.0,222.0,,239.0,,265.0,273.0,294.0,322.0,348.0,361.0,,,,,426.0,,471.0,,,,568.0,575.0
107-1027,6,7.0,,,,175.0,222.0,,,256.0,265.0,,,,348.0,,,,,,,,,,,,,
107-1028,4,,,,,219.0,220.0,,,,264.0,,,,348.0,,,,,,,,,,,,,
107-1029,14,10.0,,41.0,,219.0,222.0,,233.0,,265.0,,294.0,,348.0,367.0,,,,,441.0,469.0,,490.0,506.0,,567.0,
107-1030,6,,,,,218.0,222.0,,233.0,,265.0,,,,347.0,360.0,,,,,,,,,,,,
107-1031,2,,,,,,,,,,265.0,,,,348.0,,,,,,,,,,,,,
107-1032,11,,,,,155.0,222.0,,234.0,,265.0,273.0,294.0,306.0,349.0,361.0,,,,,,464.0,,,,,553.0,
107-1033,8,,,23.0,80.0,219.0,222.0,,241.0,,265.0,,,,348.0,367.0,,,,,,,,,,,,
107-1034,2,,,,,,,,,,264.0,,,,348.0,,,,,,,,,,,,,
107-58,7,,,23.0,80.0,217.0,222.0,,247.0,,265.0,,,,348.0,,,,,,,,,,,,,
107-1035,8,6.0,,,,185.0,222.0,,228.0,,265.0,,,335.0,348.0,361.0,,,,,,,,,,,,
107-1036,9,7.0,,56.0,,201.0,222.0,,239.0,262.0,264.0,,,,349.0,361.0,,,,,,,,,,,,
107-1037,8,,,,,203.0,222.0,,,,265.0,,,317.0,349.0,,,,,,440.0,442.0,,,,,528.0,
107-1038,2,,,,,,,,,,264.0,,,,347.0,,,,,,,,,,,,,
107-1039,2,,,,,,,,,,264.0,,,,348.0,,,,,,,,,,,,,
107-1040,8,,,,,219.0,222.0,,241.0,,264.0,,294.0,328.0,348.0,367.0,,,,,,,,,,,,
107-1041,10,4.0,,,,183.0,222.0,,,,265.0,268.0,294.0,308.0,348.0,361.0,,,,,422.0,,,,,,,
107-1042,4,,,,,,,,,,265.0,,,306.0,349.0,,,,,,,,,,,,528.0,
107-1043,3,,,,,,,,,,264.0,,,329.0,348.0,,,,,,,,,,,,,
107-1044,6,7.0,,,,216.0,222.0,,,,265.0,,,345.0,349.0,,,,,,,,,,,,,
107-1045,9,,,26.0,,219.0,222.0,,245.0,,265.0,,,,348.0,356.0,,,,,428.0,,,,,,540.0,
107-1046,7,7.0,,,,179.0,222.0,,239.0,,264.0,,,328.0,349.0,,,,,,,,,,,,,
107-1047,9,,,,,219.0,222.0,,233.0,,264.0,273.0,,,349.0,,,,,,,461.0,,481.0,,,568.0,
107-1048,6,8.0,,,,135.0,222.0,,,,265.0,,,,348.0,,375.0,,,,,,,,,,,
107-1049,2,,,,,,,,,,265.0,,,,348.0,,,,,,,,,,,,,
